part_number,manufacturer,price_field,quantity_field
78380,753,197.61,8209280
85580,753,631.11,5972380
85680,753,631.11,5972480
91380,753,85.41,4435380
06180,754,186.01,2133980
06480,754,733.51,2134080
20180,754,262.71,6364780
66080,754,859.11,8299880
66180,754,579.11,8299980
68680,754,542.51,5680180
71180,754,600.51,36388
72280,754,376.91,1036380
03980,755,344.31,4803980
04580,755,677.91,4805180
05180,755,359.21,9027380
05280,755,300.41,9026980
05380,755,219.51,9026680
05480,755,398.31,9026380
09980,755,904.31,9388780
15580,755,33.81,8676480
15880,755,1.21,2040480
36580,755,637.91,7026780
38580,755,277.61,3629380
49080,755,721.21,8866680
01680,756,802.11,6241580
01780,756,802.11,2466580
59880,756,441.21,5198580
74680,756,983.11,2575780
81180,756,827.41,341380
14780,757,79.91,1860680
26880,757,1.71,531580
27580,757,915.91,8534080
48980,757,836.41,1230280
51180,757,218.71,6817380
69780,757,357.71,7444880
70780,757,357.71,7444980
71180,757,404.71,9256580
71280,757,529.41,4015380
71380,757,404.71,4015280
71580,757,495.81,8264380
72180,757,442.71,8225480
08180,758,366.11,1060580
14880,758,302.11,9393780
14980,758,123.41,9393580
49380,758,252.81,6409580
49580,758,472.81,6793080
53880,758,160.31,8688680
62880,758,116.31,8783680
74480,758,440.61,9833280
74680,758,602.61,1426280
77980,758,413.31,7028580
78280,758,322.11,7028780
78680,758,784.91,5879080
79480,758,227.91,9742880
85980,758,223.11,8683380
98980,758,599.81,891380
99080,758,599.81,891480
21980,759,765.11,7123080
24680,759,353.11,6076280
24780,759,139.01,6076380
27880,759,454.72,983280
34280,759,696.91,4015580
34380,759,736.41,9256580
34480,759,799.71,4015380
34580,759,757.31,4015280
41580,759,772.61,6008380
41980,759,173.11,6007180
68580,759,395.81,8843180
77780,759,265.91,865680
79480,759,921.91,7698380
79580,759,797.31,7698480
04780,760,336.51,3142280
11680,760,217.11,4865380
12180,760,789.31,5286180
13280,760,132.51,7304880
17180,760,414.51,979880
24180,760,190.71,1337480
24280,760,73.41,1337680
24580,760,133.21,1287680
24680,760,371.81,1287780
36280,760,316.21,2653680
36380,760,316.21,2653980
36480,760,735.01,3403980
36580,760,59.51,3404080
88180,760,892.81,9973880
88280,760,299.61,9973380
98680,760,694.51,5767780
35880,761,517.61,8743980
36080,761,517.61,8744080
48680,761,94.71,4043380
72380,761,631.01,6076480
72480,761,327.01,6076580
77680,761,585.41,8994380
88580,761,521.01,1920880
88680,761,521.01,1920980
88780,761,14.01,1921080
88880,761,39.31,1921180
93780,761,243.41,1067580
97780,761,401.51,1428180
99280,761,841.41,1529580
32280,762,927.01,1767480
37480,762,33.81,8676480
43980,762,126.41,3481180
63980,762,933.31,5394280
73880,762,61.02,6840980
80080,762,357.42,6309280
57080,763,933.31,3981980
63380,763,108.31,710480
63480,763,162.01,9171080
71780,763,829.11,6172880
71980,763,272.91,6172980
86280,763,654.41,5538980
88080,763,334.51,3360780
07580,764,622.41,7259480
07680,764,622.41,7259580
08080,764,359.91,2374580
09580,764,283.81,1078280
21380,764,472.81,8241580
37280,764,426.01,3044380
44980,764,111.51,9667380
46480,764,688.51,8590280
6,764,29.71,9060380
11780,765,567.91,7941880
47380,765,848.51,6292680
70880,765,813.21,6658980
86280,765,577.21,7562780
91480,765,21.32,3966480
91580,765,103.62,3966580
91680,765,952.22,3966880
91780,765,389.42,3966980
00080,766,254.41,5524580
05980,766,254.91,2128980
40880,766,451.51,293680
41980,766,451.51,293580
49680,766,507.31,6953680
51580,766,673.91,5630280
63580,766,732.31,1596780
68180,766,986.91,6246480
70280,766,454.21,8975880
70380,766,454.21,8975980
73180,766,425.21,9149580
73280,766,425.21,9149680
73380,766,472.81,8242280
18280,767,640.31,2111580
49180,767,885.51,5142180
59880,767,535.11,8925380
82480,767,745.71,5107680
85780,767,472.31,9027180
98080,767,943.21,4855880
11580,768,717.11,2873980
11680,768,764.01,2870780
28980,768,240.01,7502580
29580,768,406.81,6547280
62380,768,244.11,2101380
62780,768,885.71,6642080
65580,768,125.51,2037780
65680,768,562.51,2038580
68480,768,212.41,1095280
69280,768,21.81,198543
70780,768,953.61,2038180
72180,768,542.11,4747080
85380,768,678.61,8329680
05880,769,142.61,6910280
09680,769,673.91,2833580
14080,769,752.51,982980
15180,769,700.51,2834580
34380,769,944.72,2446680
36180,769,214.41,8163380
61580,769,838.81,7126680
62080,769,700.51,2834080
62480,769,9.71,2831980
62980,769,681.11,3297080
63180,769,673.91,2832980
63280,769,371.11,2833180
69780,769,575.01,228280
74080,769,193.41,777080
96480,769,962.61,8473380
02780,770,964.51,1739380
17080,770,589.11,8330080
18080,770,584.31,8329680
29480,770,465.01,8560780
43880,770,328.11,2451380
60580,770,681.11,982980
67980,770,897.71,6293180
68880,770,468.61,9646080
68980,770,468.61,9646280
71280,770,174.51,5423880
72380,770,197.41,5177980
72680,770,120.31,9282880
72780,770,197.41,5178080
86280,770,121.31,6171280
90880,770,42.61,6210680
90980,770,929.11,6218480
94680,770,286.11,6218580
95480,770,463.21,7106380
96480,770,601.01,6209680
96580,770,285.31,6211280
01680,771,247.81,6203880
01780,771,418.31,6208180
45480,771,332.91,7334080
85180,771,325.41,6076480
85280,771,525.51,6076580
97780,771,834.22,7933080
98580,771,165.02,7933180
98680,771,834.22,7933280
98880,771,834.22,7933380
00780,772,43.71,8940680
05080,772,790.81,22580
05180,772,790.81,22780
05480,772,632.21,22880
05580,772,777.81,22680
09880,772,755.91,7476680
16880,772,585.71,327980
16980,772,714.31,328180
20180,772,765.71,6517780
20280,772,765.71,6517880
29980,772,887.81,8429480
30080,772,314.11,8429580
379VD,772,275.51,3845780
51880,772,445.11,3837180
53280,772,443.61,3837280
67280,772,853.91,701080
67680,772,707.01,8684580
67980,772,816.61,9027780
74580,772,62.51,4629680
79580,772,405.71,1426580
81980,772,286.11,9867980
82080,772,286.11,9867580
85180,772,286.11,9867680
85280,772,286.11,9867480
85380,772,285.61,5316480
85480,772,727.31,9868180
22880,773,713.51,7322980
25080,773,541.61,2288880
27980,773,339.21,2014580
51180,773,112.41,1452980
64180,773,642.81,7378580
66080,773,879.31,7378480
72780,773,834.22,8898080
72980,773,494.72,8898180
83580,773,716.81,2873880
13880,774,943.91,8215080
21380,774,79.61,1196180
28680,774,991.21,8634180
30480,774,783.81,1852480
48880,774,935.61,8243480
48980,774,954.11,8243580
54280,774,713.31,8022980
54380,774,713.31,8023080
72180,774,297.61,7151680
72280,774,811.31,7151780
72580,774,219.71,6172780
72680,774,219.71,6172680
72880,774,58.51,6172680
72980,774,58.51,6172780
76480,774,47.71,31139
76580,774,728.31,7209780
90180,774,946.61,1548780
91780,774,84.71,16488
95080,774,274.41,7032180
39980,775,725.01,1470180
47880,775,820.31,790680
48980,775,820.31,790780
577XN,775,165.51,2047880
77980,775,971.11,4406880
81780,775,768.91,4206680
85780,775,291.21,8905680
92880,775,506.81,2417480
92980,775,66.71,8995780
97580,775,773.21,4111580
58680,776,725.71,7658780
58780,776,980.91,590080
69480,776,696.61,5431380
69580,776,65.01,5431480
73980,776,600.21,6431980
80580,776,115.71,9523180
91780,776,986.21,920980
96280,776,957.51,7514980
24680,777,328.11,2509580
25680,777,328.11,2509680
34780,777,191.21,6079480
34880,777,215.11,6079580
37280,777,687.21,6080380
37380,777,327.31,6080480
49580,777,244.52,5681680
548XT,777,66.41,9996780
59580,777,756.51,3912580
68480,777,644.21,7981780
68580,777,96.01,7730180
69780,777,688.01,8330080
77680,777,9.91,7728080
77980,777,970.91,7728080
85080,777,197.91,4898380
85180,777,183.81,8993180
85380,777,22.31,4898880
95980,777,33.31,3912380
08780,778,97.31,7860880
09980,778,986.81,5353780
10080,778,986.81,5353680
10180,778,463.51,5353580
10280,778,463.51,5353480
24580,778,342.01,5868680
32480,778,681.22,8000380
62880,778,385.21,3748480
85080,778,73.11,4450680
046ZD,779,411.61,7822080
14480,779,775.41,5636380
25080,779,40.81,9036080
25180,779,40.81,9036180
344ZD,779,322.61,7822180
57880,779,52.51,1450580
66680,779,134.71,1702380
67180,779,897.61,6200880
68680,779,531.11,7016480
69880,779,236.01,7017780
70080,779,467.51,7018180
70180,779,625.71,7018280
70480,779,471.91,7018580
70680,779,370.01,7018880
70780,779,917.51,7018980
72880,779,828.31,2366380
73080,779,389.01,6645580
77380,779,474.11,6948980
77480,779,5.81,6949080
77580,779,574.11,6951580
77780,779,440.11,6951980
77980,779,673.91,6951980
78080,779,465.81,6951980
87180,779,47.91,7428080
87380,779,763.51,7428080
90780,779,549.71,4787380
92280,779,429.91,4791180
13880,780,330.41,4068080
17080,780,625.21,3140080
26880,780,835.31,6201080
27480,780,684.21,8018880
27980,780,934.01,8018680
29880,780,265.61,2703680
33380,780,809.91,7355280
38980,780,576.71,4284580
49480,780,8.21,3750980
50580,780,4.11,8018780
50980,780,403.41,8626980
58480,780,320.51,527180
58680,780,806.91,525380
68780,780,802.91,7282780
69380,780,697.11,7282880
76280,780,198.71,3846180
76680,780,527.91,932180
77980,780,265.61,2703980
78080,780,265.61,2704680
78480,780,265.61,2704880
78680,780,324.81,2374580
81580,780,158.91,7176380
83780,780,604.81,3481180
88580,780,48.81,2974880
92480,780,460.31,6289980
20780,781,685.11,1337680
20880,781,685.11,1337880
25380,781,186.11,791880
40980,781,355.71,538980
57880,781,250.11,8312080
71880,781,936.91,6058680
81380,781,912.41,5631580
88480,781,350.81,4563180
60880,782,120.41,3831480
61080,782,263.91,3831480
70580,782,843.81,1702280
73280,782,906.61,5721280
79280,782,134.71,9740680
79480,782,732.51,5062180
79580,782,544.51,5062080
90180,782,173.71,7553180
09780,783,410.91,1756280
11280,783,346.01,6329280
11380,783,21.21,6329780
14480,783,571.31,3536980
14580,783,685.01,3537380
18580,783,384.11,2024080
19080,783,186.01,2024080
25280,783,110.41,1423480
39280,783,555.81,8579380
41680,783,863.71,1852480
41980,783,183.11,4216580
60180,783,654.61,332480
76580,783,199.21,3846280
80280,783,592.21,550980
942ZD,783,411.61,7822280
943ZD,783,406.91,7822380
19680,784,654.61,392880
21980,784,372.41,6675280
25080,784,608.81,2061380
26380,784,948.81,1979280
26480,784,475.41,1979480
26580,784,178.61,724880
27980,784,740.81,770180
28080,784,728.71,2750080
38180,784,559.61,5292580
53980,784,460.31,6289280
55580,784,747.61,8616680
59280,784,242.41,2820980
78080,784,163.61,4807580
81780,784,843.01,4807980
91880,784,777.11,1851780
92680,784,920.51,1338380
93580,784,920.51,1338180
02680,785,91.01,1338080
02780,785,91.01,1337980
06880,785,144.81,5408680
08980,785,144.81,5408780
09080,785,432.61,5408880
09180,785,432.61,5409080
24480,785,967.61,1121280
24580,785,257.31,1121280
27080,785,801.11,7997180
27180,785,801.11,7997180
534ZD,785,702.61,5937980
70780,785,100.71,1120980
84680,785,545.91,434080
88580,785,651.61,4994980
52080,786,927.21,125780
56080,786,103.51,2826880
57080,786,415.71,8656380
59480,786,383.31,3833580
16580,787,583.21,6234480
31280,787,575.41,2230780
31380,787,951.11,2789580
45680,787,771.61,965980
46680,787,990.11,966280
68380,787,220.61,7743280
68480,787,220.61,7743380
70180,787,399.21,1423780
92080,787,747.61,4237680
52080,788,470.01,1641380
52780,788,469.01,1640880
52980,788,725.81,1641480
66480,788,611.11,4294580
67780,788,873.31,5126480
68180,788,873.31,5126580
74080,788,61.41,5279880
48280,789,92.81,9001280
48380,789,92.81,8993180
94080,789,939.61,1854780
94180,789,939.61,1854880
94280,789,939.61,1854980
09380,790,910.31,1799280
56980,790,167.11,1815780
61580,790,737.91,1854780
61680,790,910.31,1854880
61780,790,349.41,1854980
87480,790,89.11,9240380
14980,791,165.01,1874780
54980,791,165.01,1874780
82180,791,868.51,1854780
82280,791,698.91,1854880
13180,792,355.51,1894880
13280,792,396.41,1894880
13380,792,396.41,1894880
9,797,173.91,988540
97380,802,679.71,4285680
89480,814,190.41,37784
94180,818,371.81,5206880
73180,825,654.91,4285580
5,82R,792.21,672780
7,82S,558.01,807480
8,82S,81.71,807480
165CS,842,67.51,8599480
165EJ,842,533.01,8599480
165LF,842,930.91,8599480
165LN,842,362.21,8599480
165ZA,842,4.61,8599480
165ZD,842,804.61,8599480
168EJ,842,492.11,8599580
168LF,842,930.91,8599580
168LN,842,369.51,8599580
168ZA,842,858.51,8599580
172EJ,842,793.21,8579180
175EJ,842,159.41,8579080
175LF,842,517.11,8579080
175ZD,842,909.01,8579080
176EJ,842,793.21,8579380
179CS,842,578.91,8579280
179LF,842,332.01,8579280
894K1,842,776.71,8670180
894LN,842,430.41,8670180
894ZA,842,756.91,8670180
666CS,846,523.91,8599580
666EJ,846,533.01,8599580
666LF,846,930.91,8599580
666LN,846,369.51,8599580
666ZA,846,4.61,8599580
666ZD,846,424.51,8599580
668EJ,846,492.11,8599480
668LN,846,362.21,8599480
668ZA,846,858.51,8599480
0,855,301.51,637145
51580,862,48.21,6247880
32680,864,434.81,7167680
11580,866,610.61,3474880
71480,868,18.61,233760
18980,869,528.41,3167780
19080,869,238.61,3167880
19680,869,465.31,4271380
19780,869,384.51,4271480
19880,869,923.81,3167980
19980,869,455.81,3168080
44280,870,41.01,6084980
44480,870,845.51,6085080
44680,870,511.81,6085580
44980,870,511.81,6085680
60680,870,133.11,2581780
64780,870,266.21,1533680
29580,871,430.81,5721580
96680,872,187.21,2762080
94080,873,281.01,2374580
72080,877,990.51,8510280
698P1,878,371.31,3220580
699P1,878,371.31,3220380
79280,880,66.51,2500380
79380,880,66.51,2500480
79780,880,374.81,2500580
79880,880,70.41,2500680
79980,880,21.71,2500780
80080,880,21.71,2500880
80480,880,925.21,2500980
80580,880,925.21,2501080
80780,880,31.91,2501180
80880,880,31.91,2501280
80980,880,83.01,2501380
81080,880,387.91,2501480
26180,882,496.31,1266780
37380,882,241.11,6007480
9069Q,882,909.31,8670080
906CS,882,664.81,8670080
906EJ,882,512.61,8670080
906LF,882,129.31,8670080
32380,885,577.01,1477080
32480,885,577.01,1477180
61680,885,686.71,4699080
763PR,885,474.81,56180
23680,888,72.41,730080
24080,888,179.61,730180
86380,889,916.11,3305980
96180,889,998.41,4872880
E,88A,237.82,8109580
H,88A,129.11,3709180
J,88A,423.91,3709280
K,88A,848.51,8217780
S,88A,824.11,9428000000000
W,88A,525.31,7152880
Y,88A,460.21,7813280
E,88C,69.01,8109580
K,88C,171.42,8109580
V,88C,455.21,7152880
N,88E,436.01,7152880
6,88P,677.91,478680
4,88Y,363.91,9428000000000
9,88Z,843.51,8109580
07680,890,62.51,6032380
15980,890,543.61,7773680
16180,890,556.41,8141580
16580,890,852.61,7773480
16780,890,355.21,8167880
17580,890,534.21,8117180
34680,890,226.21,5434280
76880,890,185.61,6535980
1,900,941.71,279180
4,900,899.01,278880
7,900,882.91,278880
03380,915,282.81,1874780
19780,915,987.01,1854780
19880,915,901.21,1854880
19980,915,95.31,1854980
20280,915,383.01,1799280
21680,915,219.41,1799080
22680,915,633.41,1799180
59180,915,378.41,1894880
59280,915,355.51,1894880
59380,915,377.01,1894880
63780,915,357.31,1874780
80180,916,219.41,1799080
80280,916,970.91,1799180
80380,916,788.31,1854780
80480,916,320.61,1854880
80580,916,252.41,1854980
80680,916,799.01,1799280
82380,916,711.61,1806980
13480,917,490.31,1874780
37180,917,353.11,1894880
60780,917,970.91,1799080
67580,917,541.41,2356280
98780,917,486.61,1854780
08380,919,940.91,2365980
08580,919,940.91,2366180
57680,919,332.51,2783280
20380,920,608.01,2247180
49280,920,107.51,2365880
61880,920,397.81,2783280
41480,921,489.81,2365880
74180,922,258.41,2365980
74280,922,341.01,2366180
747,941,46.81,39695
75380,995,11.21,153916
E,01N,503.11,3509780
Z,02G,322.51,3700480
2,12A,177.81,971200000
3,12A,193.81,97120000000
4,12A,245.51,3862080
6,12E,362.31,971200000
8,12E,213.81,3862080
9,167,274.51,656197
4,183,880.21,9273080
5,187,142.71,971897
7,187,540.91,971883
5,189,353.31,6242880
4,18E,78.01,9273280
1,200,847.11,6242280
4,200,740.11,6547380
9,200,469.71,6547480
2,201,643.71,6242580
4,201,280.01,6547380
5,201,550.81,6547480
6,201,18.51,5555480
7,201,204.11,6242580
8,201,631.71,6547280
9,201,184.61,6242180
0,202,467.51,6547380
1,202,690.61,6547480
8,206,17.51,5555480
1,207,408.11,6547380
7,207,922.41,6547280
8,207,321.41,6242180
0,208,788.71,6242280
2,208,752.41,6547480
8,222,91.81,9272780
2,223,265.11,9272480
5,223,97.61,9271880
9,223,490.81,971889
9,225,80.31,9271780
2,228,988.51,9272480
1,229,186.41,971887
5,229,778.01,9271980
8,229,658.21,6242880
2,22A,371.51,9271280
3,22A,274.91,9271380
6,22A,110.11,1909180
0,22C,639.71,9272180
8,22C,570.81,1909280
9,22C,697.31,971880
3,22E,571.51,9271680
5,22E,70.11,1908680
7,22E,183.61,1908780
9,22E,607.71,1908980
0,22F,123.21,1909180
1,22F,473.91,1909280
3,22F,271.61,1909480
5,22F,194.81,1909980
6,22F,835.51,1910280
3,22H,340.71,1910480
5,22H,397.91,1910680
V,22P,311.21,1909980
0,246,192.21,972459
1,252,730.01,3939380
8,256,309.11,972579
4,257,537.21,5260880
5,259,367.21,998431
2,265,239.61,972804
8,266,726.11,5260880
5,267,668.71,3939380
6,267,404.21,3939380
0,268,766.11,998102
1,269,433.41,9047680
6,269,838.51,6922380
3,26A,148.11,9263880
5,281,414.91,972663
1,282,135.21,971891
6,283,327.11,971884
0,284,57.31,971879
1,284,671.71,971880
3,284,184.81,7112280
4,284,715.31,971889
0,285,550.81,9273080
5,285,581.41,971891
8,286,324.81,972236
2,288,340.41,972795
4,288,483.11,972797
7,288,199.91,6870480
2,289,517.21,6870080
0,28A,130.91,971884
1,28A,394.41,971885
2,28A,67.11,971881
8,28A,731.41,9272680
2,28C,287.91,971892
4,28E,71.01,973314
7,28E,868.61,9271480
8,28E,864.41,9271580
9,28E,477.41,9271080
1,28F,28.31,6922180
7,28G,663.21,9272380
8,28G,4.41,9272880
9,28G,240.61,9272980
3,292,917.51,971891
8,295,948.11,9271880
5,296,107.91,6870280
6,296,80.71,6870480
7,296,962.11,6870080
8,296,863.71,6870180
9,296,334.01,971882
Q,29A,136.41,9273280
X,29C,239.41,6870280
Y,29C,183.01,6870480
Z,29C,121.41,6870080
A,29E,13.71,6870180
C,29E,1.61,6922280
E,29E,360.21,7112280
F,29F,562.01,9337380
G,29F,621.41,8523780
H,29F,581.51,6160380
9,30A,434.01,9893880
0,311,92.21,99840
C,311,383.31,973129
C,312,885.41,9047080
3,315,920.51,99840
8,316,286.41,9047380
9,316,308.31,973688
3,317,772.41,972451
C,31A,244.81,7168080
E,31A,427.91,7168080
2,323,338.01,9048180
3,323,341.91,9048080
5,323,532.31,9047280
5,324,44.21,973558
2,326,420.31,973340
4,334,319.01,8497980
6,334,554.71,1332880
8,338,172.31,973340
0,33A,592.21,9059980
1,33A,538.61,9059880
2,33A,622.41,9060580
4,33A,335.51,9060780
2,33C,638.81,9060680
0,33D,19.51,9060380
1,33D,20.91,9060480
7,33D,952.11,9060680
0,33E,8.31,2342080
1,33E,10.71,2342180
3,33E,14.61,2342380
5,33E,17.01,2342580
7,33E,20.51,2343680
4,341,253.31,9117380
1,344,744.01,973310
3,344,690.91,973248
8,347,981.21,877980
5,349,188.71,6243880
5,34A,899.71,972552
8,34C,30.91,9546180
9,34C,493.71,7168080
8,34K,94.81,6521880
8,34L,880.01,6521780
1,34Q,856.01,6243880
2,34Q,861.91,6002
8,34R,47.61,9337780
0,353,558.21,973529
2,353,260.11,9046980
8,356,387.71,998488
4,357,284.91,763680
5,358,127.91,6521780
7,358,290.81,973247
A,35A,578.61,7854780
C,35A,65.31,2342080
E,35A,65.31,2342180
F,35A,25.81,2342280
G,35A,29.71,2342380
H,35A,59.91,2342480
J,35A,69.21,2342580
K,35A,65.31,2342680
L,35A,65.31,2342780
P,35A,16.11,2342080
Q,35A,21.91,2342180
R,35A,25.31,2342280
S,35A,29.71,2342380
T,35A,33.11,2342480
V,35A,37.51,2342580
W,35A,42.41,2342680
X,35A,46.31,2342780
4,35C,716.61,9893780
5,35C,363.01,9893780
6,35C,834.61,2914
8,35C,672.41,2914
9,35C,534.71,5155380
L,35C,40.91,2342980
N,35C,26.81,2343080
P,35C,30.21,2343180
Q,35C,33.11,2343280
R,35C,39.01,2343380
S,35C,40.91,2343480
T,35C,45.81,2343580
V,35C,51.61,2343680
0,35D,383.31,998488
3,35D,360.91,9117380
2,35E,797.21,9060480
4,35E,586.11,4838480
6,35E,773.71,6922280
8,35E,258.11,7756080
9,35E,263.51,7756080
A,35E,259.61,7756380
C,35E,65.61,7756480
N,35E,538.51,6521880
0,35F,471.31,7756180
1,35F,844.81,7756280
0,35G,335.01,7756780
1,35G,617.31,7756680
2,35G,641.41,7756480
3,35G,296.61,7756380
4,35G,678.01,7756780
5,35G,951.51,7756680
7,35G,227.91,5001
3,35H,227.91,4736780
4,35H,47.41,8578380
8,35J,158.81,7756780
9,35J,318.21,7756680
0,35K,721.81,7756480
1,35K,291.71,7756380
2,35K,222.41,7756280
3,35K,647.21,7756180
4,35K,277.61,7756080
5,35K,228.41,7756080
4,35N,384.31,8497980
5,35N,132.81,5155380
4,35P,583.51,2342180
5,35P,675.01,2342280
6,35P,769.51,2342380
7,35P,591.21,2342480
8,35P,678.41,2342580
9,35P,698.41,2342680
0,35Q,564.01,2342780
1,35Q,555.71,2343080
2,35Q,627.81,2343180
3,35Q,662.31,2343280
4,35Q,732.01,2343380
5,35Q,793.81,2343480
6,35Q,922.41,2343580
7,35Q,630.71,2343680
0,35R,827.91,9059580
3,35S,48.71,9059580
4,35S,42.41,9059580
5,35S,667.21,9059980
6,35S,531.31,9059880
7,35S,559.11,9060580
1,35V,947.31,2342180
2,35V,72.41,2342280
3,35V,200.01,2342380
4,35V,324.71,2342480
5,35V,454.71,2342580
6,35V,861.51,2342680
7,35V,996.41,2342780
8,35V,146.91,2343080
9,35V,273.61,2343180
0,35W,403.61,2343280
1,35W,525.81,2343380
2,35W,659.31,2343480
3,35W,33.01,2343580
4,35W,96.81,2343680
1,35Y,23.91,9060480
2,35Y,816.71,2342080
3,35Y,22.31,2342980
5,35Y,325.31,7854880
6,35Y,249.21,7854980
8,35Y,13.11,2342080
9,35Y,16.61,2342180
0,35Z,19.51,2342280
1,35Z,22.91,2342380
2,35Z,26.81,2342480
3,35Z,30.71,2342580
4,35Z,32.61,2342680
5,35Z,35.11,2342780
4,360,845.61,972782
6,360,239.61,9046980
9,360,279.62,9337480
2,361,327.81,1332980
8,361,654.61,9337380
5,363,345.31,763680
6,363,914.61,9047080
9,364,940.51,971880
1,365,568.81,9047380
7,365,425.21,9047680
3,367,989.61,8523580
2,368,336.01,763680
4,368,579.11,1332880
5,368,275.81,973698
6,368,9.51,973697
7,368,230.41,9046980
0,369,888.31,8523580
